id,event_id,latitude,longitude,type,area,date_time,slope,state,county,country,fips,scc,fuel_1hr,fuel_10hr,fuel_100hr,fuel_1khr,fuel_10khr,fuel_gt10khr,shrub,grass,rot,duff,litter,moisture_1hr,moisture_10hr,moisture_100hr,moisture_1khr,moisture_live,moisture_duff,consumption_flaming,consumption_smoldering,consumption_residual,consumption_duff,min_wind,max_wind,min_wind_aloft,max_wind_aloft,min_humid,max_humid,min_temp,max_temp,min_temp_hour,max_temp_hour,sunrise_hour,sunset_hour,snow_month,rain_days,heat,pm25,pm10,co,co2,ch4,nox,nh3,so2,voc,VEG,canopy,event_url,fccs_number,owner,sf_ProvinceName,sf_cffeps_hourly_area,sf_cffeps_hourly_heat,sf_event_guid,sf_hourly_area,sf_hourly_area_fraction,sf_hourly_flaming_fraction,sf_hourly_heat,sf_hourly_residual_fraction,sf_hourly_smolder_fraction,sf_server,sf_stream_name,timezone
SF11C173166115910433190,SF11E634084,42.194,-114.225,WF,996.620480542,202009180000-06:00,10.0,ID,,,16031,2810001000,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.11,0.0,0.0,0.09,7.0,8.0,9.0,12.0,80.0,40.0,12.328979209,0.0,0.0,0.446089580214,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,89944849831.09442,89.45128399999999,105.55250700000003,882.225545,20270.299139000002,46.93734900000001,29.735177999999998,14.823351999999998,12.041519000000005,213.085734,Sagebrush Shrubland - Sparse,0.0,http://tomcat-sf/smartfire/events/6f5cf4c9-858c-4709-a93b-1b0cba166d49,60,,,[],[],6f5cf4c9-858c-4709-a93b-1b0cba166d49,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-7.0
SF11C173166115910433190,SF11E634084,42.194,-114.225,WF,996.620480542,202009190000-06:00,10.0,ID,,,16031,2810001000,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.11,0.0,0.0,0.09,7.0,8.0,9.0,12.0,80.0,40.0,12.328979209,0.0,0.0,0.446089580214,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,89944849831.09442,89.45128399999999,105.55250700000003,882.225545,20270.299139000002,46.93734900000001,29.735177999999998,14.823351999999998,12.041519000000005,213.085734,Sagebrush Shrubland - Sparse,0.0,http://tomcat-sf/smartfire/events/6f5cf4c9-858c-4709-a93b-1b0cba166d49,60,,,[],[],6f5cf4c9-858c-4709-a93b-1b0cba166d49,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-7.0
SF11C173166115910433190,SF11E634084,42.194,-114.225,WF,996.620480542,202009200000-06:00,10.0,ID,,,16031,2810001000,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.11,0.0,0.0,0.09,7.0,8.0,9.0,12.0,80.0,40.0,12.328979209,0.0,0.0,0.446089580214,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,89944849831.09442,89.45128399999999,105.55250700000003,882.225545,20270.299139000002,46.93734900000001,29.735177999999998,14.823351999999998,12.041519000000005,213.085734,Sagebrush Shrubland - Sparse,0.0,http://tomcat-sf/smartfire/events/6f5cf4c9-858c-4709-a93b-1b0cba166d49,60,,,[],[],6f5cf4c9-858c-4709-a93b-1b0cba166d49,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-7.0
SF11C173166115910433190,SF11E634084,42.194,-114.225,WF,996.620480542,202009210000-06:00,10.0,ID,,,16031,2810001000,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.11,0.0,0.0,0.09,7.0,8.0,9.0,12.0,80.0,40.0,12.328979209,0.0,0.0,0.446089580214,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,89944849831.09442,89.45128399999999,105.55250700000003,882.225545,20270.299139000002,46.93734900000001,29.735177999999998,14.823351999999998,12.041519000000005,213.085734,Sagebrush Shrubland - Sparse,0.0,http://tomcat-sf/smartfire/events/6f5cf4c9-858c-4709-a93b-1b0cba166d49,60,,,[],[],6f5cf4c9-858c-4709-a93b-1b0cba166d49,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-7.0
SF11C173166115910433190,SF11E634084,42.194,-114.225,WF,996.620480542,202009220000-06:00,10.0,ID,,,16031,2810001000,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.11,0.0,0.0,0.09,7.0,8.0,9.0,12.0,80.0,40.0,12.328979209,0.0,0.0,0.446089580214,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,89944849831.09442,89.45128399999999,105.55250700000003,882.225545,20270.299139000002,46.93734900000001,29.735177999999998,14.823351999999998,12.041519000000005,213.085734,Sagebrush Shrubland - Sparse,0.0,http://tomcat-sf/smartfire/events/6f5cf4c9-858c-4709-a93b-1b0cba166d49,60,,,[],[],6f5cf4c9-858c-4709-a93b-1b0cba166d49,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-7.0
SF11C173166115910433190,SF11E634084,42.194,-114.225,WF,996.620480542,202009230000-06:00,10.0,ID,,,16031,2810001000,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.11,0.0,0.0,0.09,7.0,8.0,9.0,12.0,80.0,40.0,12.328979209,0.0,0.0,0.446089580214,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,89944849831.09442,89.45128399999999,105.55250700000003,882.225545,20270.299139000002,46.93734900000001,29.735177999999998,14.823351999999998,12.041519000000005,213.085734,Sagebrush Shrubland - Sparse,0.0,http://tomcat-sf/smartfire/events/6f5cf4c9-858c-4709-a93b-1b0cba166d49,60,,,[],[],6f5cf4c9-858c-4709-a93b-1b0cba166d49,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-7.0
SF11C173166215910433190,SF11E634084,42.085,-114.221,WF,398.648192217,202009180000-06:00,10.0,ID,,,16031,2810001000,0.2,0.6,1.8,5.9,1.9,0.0,0.42,0.89,3.7,0.9,0.16,7.0,8.0,9.0,12.0,80.0,40.0,12.4662855818,0.0,0.0,0.446089580214,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,20716076777.19844,36.17902900000001,42.691264,356.82068999999996,8198.427428,18.984048000000005,12.026553000000002,5.995386000000001,4.8702499999999995,86.18362299999998,Trembling aspen forest,21.09,http://tomcat-sf/smartfire/events/6f5cf4c9-858c-4709-a93b-1b0cba166d49,224,,,[],[],6f5cf4c9-858c-4709-a93b-1b0cba166d49,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-7.0
SF11C173166215910433190,SF11E634084,42.085,-114.221,WF,398.648192217,202009190000-06:00,10.0,ID,,,16031,2810001000,0.2,0.6,1.8,5.9,1.9,0.0,0.42,0.89,3.7,0.9,0.16,7.0,8.0,9.0,12.0,80.0,40.0,12.4662855818,0.0,0.0,0.446089580214,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,20716076777.19844,36.17902900000001,42.691264,356.82068999999996,8198.427428,18.984048000000005,12.026553000000002,5.995386000000001,4.8702499999999995,86.18362299999998,Trembling aspen forest,21.09,http://tomcat-sf/smartfire/events/6f5cf4c9-858c-4709-a93b-1b0cba166d49,224,,,[],[],6f5cf4c9-858c-4709-a93b-1b0cba166d49,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-7.0
SF11C173166215910433190,SF11E634084,42.085,-114.221,WF,398.648192217,202009200000-06:00,10.0,ID,,,16031,2810001000,0.2,0.6,1.8,5.9,1.9,0.0,0.42,0.89,3.7,0.9,0.16,7.0,8.0,9.0,12.0,80.0,40.0,12.4662855818,0.0,0.0,0.446089580214,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,20716076777.19844,36.17902900000001,42.691264,356.82068999999996,8198.427428,18.984048000000005,12.026553000000002,5.995386000000001,4.8702499999999995,86.18362299999998,Trembling aspen forest,21.09,http://tomcat-sf/smartfire/events/6f5cf4c9-858c-4709-a93b-1b0cba166d49,224,,,[],[],6f5cf4c9-858c-4709-a93b-1b0cba166d49,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-7.0
SF11C173166215910433190,SF11E634084,42.085,-114.221,WF,398.648192217,202009210000-06:00,10.0,ID,,,16031,2810001000,0.2,0.6,1.8,5.9,1.9,0.0,0.42,0.89,3.7,0.9,0.16,7.0,8.0,9.0,12.0,80.0,40.0,12.4662855818,0.0,0.0,0.446089580214,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,20716076777.19844,36.17902900000001,42.691264,356.82068999999996,8198.427428,18.984048000000005,12.026553000000002,5.995386000000001,4.8702499999999995,86.18362299999998,Trembling aspen forest,21.09,http://tomcat-sf/smartfire/events/6f5cf4c9-858c-4709-a93b-1b0cba166d49,224,,,[],[],6f5cf4c9-858c-4709-a93b-1b0cba166d49,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-7.0
SF11C173166215910433190,SF11E634084,42.085,-114.221,WF,398.648192217,202009220000-06:00,10.0,ID,,,16031,2810001000,0.2,0.6,1.8,5.9,1.9,0.0,0.42,0.89,3.7,0.9,0.16,7.0,8.0,9.0,12.0,80.0,40.0,12.4662855818,0.0,0.0,0.446089580214,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,20716076777.19844,36.17902900000001,42.691264,356.82068999999996,8198.427428,18.984048000000005,12.026553000000002,5.995386000000001,4.8702499999999995,86.18362299999998,Trembling aspen forest,21.09,http://tomcat-sf/smartfire/events/6f5cf4c9-858c-4709-a93b-1b0cba166d49,224,,,[],[],6f5cf4c9-858c-4709-a93b-1b0cba166d49,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-7.0
SF11C173166215910433190,SF11E634084,42.085,-114.221,WF,398.648192217,202009230000-06:00,10.0,ID,,,16031,2810001000,0.2,0.6,1.8,5.9,1.9,0.0,0.42,0.89,3.7,0.9,0.16,7.0,8.0,9.0,12.0,80.0,40.0,12.4662855818,0.0,0.0,0.446089580214,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,20716076777.19844,36.17902900000001,42.691264,356.82068999999996,8198.427428,18.984048000000005,12.026553000000002,5.995386000000001,4.8702499999999995,86.18362299999998,Trembling aspen forest,21.09,http://tomcat-sf/smartfire/events/6f5cf4c9-858c-4709-a93b-1b0cba166d49,224,,,[],[],6f5cf4c9-858c-4709-a93b-1b0cba166d49,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-7.0
SF11C173166315910433190,SF11E632204,44.805,-116.821,WF,189.053408052,202009180000-06:00,10.0,ID,,,16087,2810001000,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,1.1,0.06,7.0,8.0,9.0,12.0,80.0,40.0,11.951005881,3.23568265748,0.0,17.6508427706,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,6334081235.926359,26.622297,31.414308,290.75670199999996,4579.455118000001,14.667213,6.023115,4.811997,2.8136669999999997,69.17250899999999,Douglas-fir - ponderosa pine forest,13.52,http://tomcat-sf/smartfire/events/d65c412d-3d28-440d-94db-8d04e102b6fb,52,,,[],[],d65c412d-3d28-440d-94db-8d04e102b6fb,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-7.0
SF11C173166315910433190,SF11E632204,44.805,-116.821,WF,189.053408052,202009190000-06:00,10.0,ID,,,16087,2810001000,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,1.1,0.06,7.0,8.0,9.0,12.0,80.0,40.0,11.951005881,3.23568265748,0.0,17.6508427706,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,6334081235.926359,26.622297,31.414308,290.75670199999996,4579.455118000001,14.667213,6.023115,4.811997,2.8136669999999997,69.17250899999999,Douglas-fir - ponderosa pine forest,13.52,http://tomcat-sf/smartfire/events/d65c412d-3d28-440d-94db-8d04e102b6fb,52,,,[],[],d65c412d-3d28-440d-94db-8d04e102b6fb,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-7.0
SF11C173166315910433190,SF11E632204,44.805,-116.821,WF,189.053408052,202009200000-06:00,10.0,ID,,,16087,2810001000,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,1.1,0.06,7.0,8.0,9.0,12.0,80.0,40.0,11.951005881,3.23568265748,0.0,17.6508427706,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,6334081235.926359,26.622297,31.414308,290.75670199999996,4579.455118000001,14.667213,6.023115,4.811997,2.8136669999999997,69.17250899999999,Douglas-fir - ponderosa pine forest,13.52,http://tomcat-sf/smartfire/events/d65c412d-3d28-440d-94db-8d04e102b6fb,52,,,[],[],d65c412d-3d28-440d-94db-8d04e102b6fb,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-7.0
SF11C173166315910433190,SF11E632204,44.805,-116.821,WF,189.053408052,202009210000-06:00,10.0,ID,,,16087,2810001000,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,1.1,0.06,7.0,8.0,9.0,12.0,80.0,40.0,11.951005881,3.23568265748,0.0,17.6508427706,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,6334081235.926359,26.622297,31.414308,290.75670199999996,4579.455118000001,14.667213,6.023115,4.811997,2.8136669999999997,69.17250899999999,Douglas-fir - ponderosa pine forest,13.52,http://tomcat-sf/smartfire/events/d65c412d-3d28-440d-94db-8d04e102b6fb,52,,,[],[],d65c412d-3d28-440d-94db-8d04e102b6fb,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-7.0
SF11C173166315910433190,SF11E632204,44.805,-116.821,WF,189.053408052,202009220000-06:00,10.0,ID,,,16087,2810001000,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,1.1,0.06,7.0,8.0,9.0,12.0,80.0,40.0,11.951005881,3.23568265748,0.0,17.6508427706,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,6334081235.926359,26.622297,31.414308,290.75670199999996,4579.455118000001,14.667213,6.023115,4.811997,2.8136669999999997,69.17250899999999,Douglas-fir - ponderosa pine forest,13.52,http://tomcat-sf/smartfire/events/d65c412d-3d28-440d-94db-8d04e102b6fb,52,,,[],[],d65c412d-3d28-440d-94db-8d04e102b6fb,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-7.0
SF11C173166315910433190,SF11E632204,44.805,-116.821,WF,189.053408052,202009230000-06:00,10.0,ID,,,16087,2810001000,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,1.1,0.06,7.0,8.0,9.0,12.0,80.0,40.0,11.951005881,3.23568265748,0.0,17.6508427706,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,6334081235.926359,26.622297,31.414308,290.75670199999996,4579.455118000001,14.667213,6.023115,4.811997,2.8136669999999997,69.17250899999999,Douglas-fir - ponderosa pine forest,13.52,http://tomcat-sf/smartfire/events/d65c412d-3d28-440d-94db-8d04e102b6fb,52,,,[],[],d65c412d-3d28-440d-94db-8d04e102b6fb,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-7.0
SF11C173166415910433190,SF11E633251,46.442,-114.677,WF,378.964765988,202009180000-07:00,10.0,ID,,,16049,2810001000,0.3,1.2,2.5,12.0,7.0,0.0,1.11,0.14,14.2,1.2,0.06,7.0,8.0,9.0,12.0,80.0,40.0,3.80894000674,9.66836299966,0.0,51.544312725,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,10124491931.05707,71.44739499999999,84.307933,873.5121769999998,7485.458111000002,41.669985999999994,6.820026,14.237558000000003,5.0052710000000005,204.66482800000003,Subalpine fir - Lodgepole pine - Whitebark pine - Engelmann spruce forest,9.55,http://tomcat-sf/smartfire/events/5bae686e-37f4-4dab-9e37-98549fc24386,70,,,[],[],5bae686e-37f4-4dab-9e37-98549fc24386,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-8.0
SF11C173166415910433190,SF11E633251,46.442,-114.677,WF,378.964765988,202009190000-07:00,10.0,ID,,,16049,2810001000,0.3,1.2,2.5,12.0,7.0,0.0,1.11,0.14,14.2,1.2,0.06,7.0,8.0,9.0,12.0,80.0,40.0,3.80894000674,9.66836299966,0.0,51.544312725,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,10124491931.05707,71.44739499999999,84.307933,873.5121769999998,7485.458111000002,41.669985999999994,6.820026,14.237558000000003,5.0052710000000005,204.66482800000003,Subalpine fir - Lodgepole pine - Whitebark pine - Engelmann spruce forest,9.55,http://tomcat-sf/smartfire/events/5bae686e-37f4-4dab-9e37-98549fc24386,70,,,[],[],5bae686e-37f4-4dab-9e37-98549fc24386,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-8.0
SF11C173166415910433190,SF11E633251,46.442,-114.677,WF,378.964765988,202009200000-07:00,10.0,ID,,,16049,2810001000,0.3,1.2,2.5,12.0,7.0,0.0,1.11,0.14,14.2,1.2,0.06,7.0,8.0,9.0,12.0,80.0,40.0,3.80894000674,9.66836299966,0.0,51.544312725,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,10124491931.05707,71.44739499999999,84.307933,873.5121769999998,7485.458111000002,41.669985999999994,6.820026,14.237558000000003,5.0052710000000005,204.66482800000003,Subalpine fir - Lodgepole pine - Whitebark pine - Engelmann spruce forest,9.55,http://tomcat-sf/smartfire/events/5bae686e-37f4-4dab-9e37-98549fc24386,70,,,[],[],5bae686e-37f4-4dab-9e37-98549fc24386,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-8.0
SF11C173166415910433190,SF11E633251,46.442,-114.677,WF,378.964765988,202009210000-07:00,10.0,ID,,,16049,2810001000,0.3,1.2,2.5,12.0,7.0,0.0,1.11,0.14,14.2,1.2,0.06,7.0,8.0,9.0,12.0,80.0,40.0,3.80894000674,9.66836299966,0.0,51.544312725,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,10124491931.05707,71.44739499999999,84.307933,873.5121769999998,7485.458111000002,41.669985999999994,6.820026,14.237558000000003,5.0052710000000005,204.66482800000003,Subalpine fir - Lodgepole pine - Whitebark pine - Engelmann spruce forest,9.55,http://tomcat-sf/smartfire/events/5bae686e-37f4-4dab-9e37-98549fc24386,70,,,[],[],5bae686e-37f4-4dab-9e37-98549fc24386,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-8.0
SF11C173166415910433190,SF11E633251,46.442,-114.677,WF,378.964765988,202009220000-07:00,10.0,ID,,,16049,2810001000,0.3,1.2,2.5,12.0,7.0,0.0,1.11,0.14,14.2,1.2,0.06,7.0,8.0,9.0,12.0,80.0,40.0,3.80894000674,9.66836299966,0.0,51.544312725,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,10124491931.05707,71.44739499999999,84.307933,873.5121769999998,7485.458111000002,41.669985999999994,6.820026,14.237558000000003,5.0052710000000005,204.66482800000003,Subalpine fir - Lodgepole pine - Whitebark pine - Engelmann spruce forest,9.55,http://tomcat-sf/smartfire/events/5bae686e-37f4-4dab-9e37-98549fc24386,70,,,[],[],5bae686e-37f4-4dab-9e37-98549fc24386,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-8.0
SF11C173166415910433190,SF11E633251,46.442,-114.677,WF,378.964765988,202009230000-07:00,10.0,ID,,,16049,2810001000,0.3,1.2,2.5,12.0,7.0,0.0,1.11,0.14,14.2,1.2,0.06,7.0,8.0,9.0,12.0,80.0,40.0,3.80894000674,9.66836299966,0.0,51.544312725,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,10124491931.05707,71.44739499999999,84.307933,873.5121769999998,7485.458111000002,41.669985999999994,6.820026,14.237558000000003,5.0052710000000005,204.66482800000003,Subalpine fir - Lodgepole pine - Whitebark pine - Engelmann spruce forest,9.55,http://tomcat-sf/smartfire/events/5bae686e-37f4-4dab-9e37-98549fc24386,70,,,[],[],5bae686e-37f4-4dab-9e37-98549fc24386,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-8.0
SF11C173166515910433190,SF11E629514,45.796,-115.159,WF,881.501990906,202009180000-07:00,10.0,ID,,,16049,2810001000,0.3,1.2,2.5,12.0,7.0,0.0,1.11,0.14,14.2,1.2,0.06,7.0,8.0,9.0,12.0,80.0,40.0,4.91862548085,7.98199497289,0.0,40.789154903,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,45258294068.11783,148.58958600000003,175.33571200000003,1789.743213,16954.637524,85.99533200000002,16.881388,29.22786900000001,11.144478000000003,420.15062900000004,Subalpine fir - Lodgepole pine - Whitebark pine - Engelmann spruce forest,9.55,http://tomcat-sf/smartfire/events/4a811aa5-d440-4896-b0f1-2fd654ce4306,70,,,[],[],4a811aa5-d440-4896-b0f1-2fd654ce4306,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-8.0
SF11C173166515910433190,SF11E629514,45.796,-115.159,WF,881.501990906,202009190000-07:00,10.0,ID,,,16049,2810001000,0.3,1.2,2.5,12.0,7.0,0.0,1.11,0.14,14.2,1.2,0.06,7.0,8.0,9.0,12.0,80.0,40.0,4.91862548085,7.98199497289,0.0,40.789154903,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,45258294068.11783,148.58958600000003,175.33571200000003,1789.743213,16954.637524,85.99533200000002,16.881388,29.22786900000001,11.144478000000003,420.15062900000004,Subalpine fir - Lodgepole pine - Whitebark pine - Engelmann spruce forest,9.55,http://tomcat-sf/smartfire/events/4a811aa5-d440-4896-b0f1-2fd654ce4306,70,,,[],[],4a811aa5-d440-4896-b0f1-2fd654ce4306,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-8.0
SF11C173166515910433190,SF11E629514,45.796,-115.159,WF,881.501990906,202009200000-07:00,10.0,ID,,,16049,2810001000,0.3,1.2,2.5,12.0,7.0,0.0,1.11,0.14,14.2,1.2,0.06,7.0,8.0,9.0,12.0,80.0,40.0,4.91862548085,7.98199497289,0.0,40.789154903,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,45258294068.11783,148.58958600000003,175.33571200000003,1789.743213,16954.637524,85.99533200000002,16.881388,29.22786900000001,11.144478000000003,420.15062900000004,Subalpine fir - Lodgepole pine - Whitebark pine - Engelmann spruce forest,9.55,http://tomcat-sf/smartfire/events/4a811aa5-d440-4896-b0f1-2fd654ce4306,70,,,[],[],4a811aa5-d440-4896-b0f1-2fd654ce4306,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-8.0
SF11C173166515910433190,SF11E629514,45.796,-115.159,WF,881.501990906,202009210000-07:00,10.0,ID,,,16049,2810001000,0.3,1.2,2.5,12.0,7.0,0.0,1.11,0.14,14.2,1.2,0.06,7.0,8.0,9.0,12.0,80.0,40.0,4.91862548085,7.98199497289,0.0,40.789154903,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,45258294068.11783,148.58958600000003,175.33571200000003,1789.743213,16954.637524,85.99533200000002,16.881388,29.22786900000001,11.144478000000003,420.15062900000004,Subalpine fir - Lodgepole pine - Whitebark pine - Engelmann spruce forest,9.55,http://tomcat-sf/smartfire/events/4a811aa5-d440-4896-b0f1-2fd654ce4306,70,,,[],[],4a811aa5-d440-4896-b0f1-2fd654ce4306,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-8.0
SF11C173166515910433190,SF11E629514,45.796,-115.159,WF,881.501990906,202009220000-07:00,10.0,ID,,,16049,2810001000,0.3,1.2,2.5,12.0,7.0,0.0,1.11,0.14,14.2,1.2,0.06,7.0,8.0,9.0,12.0,80.0,40.0,4.91862548085,7.98199497289,0.0,40.789154903,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,45258294068.11783,148.58958600000003,175.33571200000003,1789.743213,16954.637524,85.99533200000002,16.881388,29.22786900000001,11.144478000000003,420.15062900000004,Subalpine fir - Lodgepole pine - Whitebark pine - Engelmann spruce forest,9.55,http://tomcat-sf/smartfire/events/4a811aa5-d440-4896-b0f1-2fd654ce4306,70,,,[],[],4a811aa5-d440-4896-b0f1-2fd654ce4306,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-8.0
SF11C173166515910433190,SF11E629514,45.796,-115.159,WF,881.501990906,202009230000-07:00,10.0,ID,,,16049,2810001000,0.3,1.2,2.5,12.0,7.0,0.0,1.11,0.14,14.2,1.2,0.06,7.0,8.0,9.0,12.0,80.0,40.0,4.91862548085,7.98199497289,0.0,40.789154903,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,45258294068.11783,148.58958600000003,175.33571200000003,1789.743213,16954.637524,85.99533200000002,16.881388,29.22786900000001,11.144478000000003,420.15062900000004,Subalpine fir - Lodgepole pine - Whitebark pine - Engelmann spruce forest,9.55,http://tomcat-sf/smartfire/events/4a811aa5-d440-4896-b0f1-2fd654ce4306,70,,,[],[],4a811aa5-d440-4896-b0f1-2fd654ce4306,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-8.0
SF11C173166615910433190,SF11E632255,47.943,-116.538,WF,160.222140619,202009180000-07:00,10.0,ID,,,16055,2810001000,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3.0,2.0,0.01,7.0,8.0,9.0,12.0,80.0,40.0,7.4498149589,5.63922654654,0.0,29.9904879815,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,3584796229.665938,23.717121000000002,27.98620000000001,275.55229899999995,3227.8136840000006,13.475699000000002,3.708979,4.5215380000000005,2.0552140000000003,64.99710099999999,Grand fir - Douglas-fir forest,11.21,http://tomcat-sf/smartfire/events/c34d1dd0-d7f6-4c0a-9f18-0a920fc69f37,208,,,[],[],c34d1dd0-d7f6-4c0a-9f18-0a920fc69f37,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-8.0
SF11C173166615910433190,SF11E632255,47.943,-116.538,WF,160.222140619,202009190000-07:00,10.0,ID,,,16055,2810001000,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3.0,2.0,0.01,7.0,8.0,9.0,12.0,80.0,40.0,7.4498149589,5.63922654654,0.0,29.9904879815,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,3584796229.665938,23.717121000000002,27.98620000000001,275.55229899999995,3227.8136840000006,13.475699000000002,3.708979,4.5215380000000005,2.0552140000000003,64.99710099999999,Grand fir - Douglas-fir forest,11.21,http://tomcat-sf/smartfire/events/c34d1dd0-d7f6-4c0a-9f18-0a920fc69f37,208,,,[],[],c34d1dd0-d7f6-4c0a-9f18-0a920fc69f37,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-8.0
